,can,seed,score,time
207,C1CCC(CCCCNC2CCCCC2)C(=O)c3ccc(Cl)cc3CC1=O,seed_65_3,-9.033333333333333,21.762197971343994
208,CN(C)c1ccc(Cl)c(CNCCCCCCCCCl)c1O,seed_65_4,-6.633333333333333,25.731029987335205
209,CN(C)c1ccc(Cl)c(CNCCCCCCCc2ccccc2)c1,seed_65_5,-7.7,27.204835653305054
210,CN(C)c1ccc(Cl)c(CNCCCCCCc2ccccc2)c1,seed_65_6,-7.833333333333333,24.24421715736389
211,CN(C)c1ccc(Cl)c(c1)c2c(C)ccc(CNCC3CCCC3)c2,seed_65_7,-8.466666666666667,17.498464584350586
212,COC(=O)Nc1ccc(CCCCCCCl)c(Cl)c1OC,seed_65_8,-6.466666666666666,18.77455735206604
213,C(CNC1=C(CC(C)CCCC1)c2ccc(Cl)cc2)c3ccc(O)cc3,seed_66_1,-8.133333333333333,19.583646059036255
214,C1CC(CC1=S)c2ccc(Cl)cc2NC(=O)c3ccc(Cl)c(C)c3,seed_66_2,-8.5,14.182804822921753
215,CN(C)c1ccc(Cl)c(c1)c2c(C)ccc(CNCC3CCCCC3)c2,seed_66_3,-8.000000000000002,18.015830516815186
216,CN(C)c1ccc(Cl)c(c1)c2c(C)ccc(CNCC3CCCCC3)n2,seed_66_4,-7.833333333333333,18.093883514404297
217,CN(C)c1ccc(Cl)c(c1)c2c(Cl)ccc(CNCCCCCO)c2,seed_66_5,-6.866666666666667,23.982181310653687
218,COCC(=O)Nc1ccc(CCCCCCCCCc2ccccc2)CC1,seed_66_6,-7.633333333333333,33.87891697883606
219,COCCSc1ccc(CN2CCN(CC2)c3cccc(Cl)c3)cc1,seed_66_7,-8.033333333333333,19.2389395236969
220,COCCc1ccc(CCCCN2CCN(CC2)c3ccccc3)cc1OC,seed_66_8,-8.200000000000001,26.75733184814453
221,COc1ccc(CN2CCN(CCCCc3ccccc3)CC2)cc1Cl,seed_66_9,-8.700000000000001,20.898000717163086
222,COc1ccc(CN2CCN(CCCCc3ccccc3)CC2)cc1OC,seed_66_10,-8.833333333333334,24.249428033828735
223,COc1ccc(Cl)c(CN(C)CCCCNc2ccc(Cl)cc2)c1,seed_66_11,-7.900000000000001,24.495882749557495
224,COc1ccc(Cl)c(CN2CCN(CCCCc3ccccc3)CC2)c1,seed_66_12,-8.799999999999999,22.486040830612183
225,COc1ccccc1N2CCC(CC3=CC(=N3)Nc4ccc(Cl)cc4)CC2=O,seed_66_13,-9.4,21.15741729736328
226,COc1ccccc1OCc2ccccc2OCc3ccc(OCCCNC(=O)CO)cc3,seed_68_1,-9.0,47.191630601882935
227,COc1ccccc1OCc2ccccc2OCc3ccccc3OCCOCCN(C)C,seed_68_2,-12.066666666666668,45.639156341552734
228,CS(=O)(=O)Nc1ccc(cc1OCc2ccccc2OCc3ccccc3)CC3CCCN=C3,seed_68_3,-10.566666666666668,37.74657320976257
229,CS(=O)(=O)Nc2ccc(NCCCCN3CCN(CC3)c4cccc(Cl)c4)CC2,seed_68_4,-9.1,30.963125228881836
230,COc1ccc(OCc2c(CO)cccc2COCCOCCOCCOCc2ccccc2Cl)cc1O,seed_71_1,-7.7,80.8143355846405
231,COc1ccccc1OCc2cccc(c2)N3CCN(CCCCNcccc3OCc2ccccc3)Cc3cccnc2,seed_71_2,-9.266666666666666,39.33232855796814
232,COc1ccc(cc1)N2CCN(CCCCNc3ccc(cc3)NC(=O)c3ccccc3)CC2=O,seed_72_1,-9.466666666666667,40.77521204948425
233,COc1ccccc1N2CCN(CCc3ccc(cc3)S(=O)(=O)NCc3ccccc3)CC2,seed_72_2,-9.066666666666666,30.813441514968872
234,CS(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(cc3)c4ccccc4)cc2C(=O)N=C,seed_72_3,-9.533333333333333,25.65917944908142
235,C(=Cc1ccccc1)N2CCC(CCCCNC(=Cc3ccc(Cl)cc3)CC2)C,seed_73_1,-8.866666666666667,16.399707555770874
236,COc1ccccc1Cc2ccccc2CCNC(=O)c3ccc(Cl)cc3OC,seed_73_2,-8.799999999999999,29.32280945777893
237,Cc1ccccc1C(=CCC(=O)NCc2ccccc2)C(=Cc3ccccc3)Cc2ccccc2,seed_73_3,-8.166666666666666,36.752949714660645
238,CS(=O)(=O)Nc2ccc(cc2)CCCN3CCC(CC3=Cc4ccccc2)Cc4ccccc2,seed_74_1,-11.033333333333333,25.6263747215271
239,COc1ccc(Cl)c(CN2CCN(CCCCc3ccccc3)CC2)c1,seed_75_1,-8.633333333333333,22.571027994155884
240,COc1ccc(Cl)c(CNCC(=O)Nc3ccc(Cl)cc3Cl)c1,seed_75_2,-8.166666666666666,17.658466339111328
241,COc1ccc(Cl)c(CNCCCC(=O)Nc2ccc(Cl)cc2)c1,seed_75_3,-8.066666666666666,20.566370725631714
242,COc1ccc(Cl)c(CNCCCCNC(=O)c2ccc(Cl)cc2)c1,seed_75_4,-8.5,22.551785945892334
243,COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2cccc(Cl)c2)cc1Cl,seed_76_1,-8.866666666666667,28.800872564315796
244,COS(=O)(=O)c1ccc(CCCCNC(=O)CCc2ccccc2)c3ccccc13,seed_76_2,-10.333333333333334,28.71319818496704
245,COc1ccc(cc1)c2ccccc2NC(=O)CCN3CCN(CC3)c4cccc(Cl)c4,seed_76_3,-10.6,29.08555817604065
246,CS(=O)(=O)Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1OCc3ccccc3,seed_76_4,-9.066666666666665,28.08294916152954
247,CS(=O)(=O)Nc1ccc(NS(=O)(=O)c2ccccc2)cc1Cc3ccccc3Cl,seed_76_5,-8.3,22.371525287628174
248,CS(=O)(=O)Nc1ccc(cc1)CCCCNC(=C2CCNCC2)c3ccc(Cl)cc3,seed_76_6,-8.366666666666667,33.204840421676636
249,CS(=O)(=O)Nc1ccc(cc1)CCCNCc2ccc(Cl)cc2Sc3ncccn3,seed_76_7,-8.966666666666667,33.02422380447388
250,CS(=O)(=O)Nc1ccc(cc1)CCc2ccc(CCNCc3ccccc3)cc2OC,seed_76_8,-9.266666666666666,33.10232949256897
251,CS(=O)(=O)Nc1ccc(cc1)CCc2ccc(CCNCc3ccccc3)nc2C=C,seed_76_9,-9.533333333333333,32.79702377319336
252,Cn1nc(ccn1CCCC(=O)Nc1ncccc1CC)CCCCCCC(=O)NCCC,seed_76_10,-9.5,53.4396333694458
253,C(C=CCCCC=C\c1ccc(F)cc1)C(=O)NCC,seed_77_1,-7.566666666666666,16.884609937667847
254,CC(=C)CCCC(=O)Nc2ccc(Cl)c(C=CCCO)c2,seed_77_2,-7.7,19.837507963180542
255,CC(=CC=CCCCCC=C)c1ccc(CCc2ccccc2)nn1,seed_77_3,-8.033333333333333,24.70180606842041
256,CCCCCCC(=O)Nc2ccc(CCCCCO)cc2,seed_77_4,-7.1000000000000005,23.549302101135254
257,COCCCCC(C)COCc1ccc(Cl)c(Cl)c1,seed_78_1,-6.566666666666666,18.507776260375977
258,COCCCCCNC1=C(C1)c2ccc(Cl)c(Cl)c2,seed_78_2,-6.833333333333333,15.166584491729736
259,CCCCCCCCCC1=C(C1C=Cc2ccccc2)C(=O)N,seed_79_1,-7.566666666666666,22.745038509368896
260,CNCCCCCCCCCc1cc(CC)cc(OCCC)n1,seed_79_2,-7.033333333333334,28.339849948883057
261,COCCCC=CC=CC=CCCC=CC=CC2=CCCCC2=O,seed_79_3,-7.466666666666666,22.862324714660645
262,COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2OC,seed_79_4,-6.633333333333333,15.157257318496704
263,COCCCCCCCC(c1ccc(F)cc1)Nc2ccco2,seed_79_5,-7.166666666666667,26.811278343200684
264,COCCCCCCCCCC1=C(C1)c2oc3ccccc3n2,seed_79_6,-7.433333333333334,22.99932599067688
265,COCCCCCNC1CCCc2cc(Cl)c(F)cc12,seed_79_7,-7.133333333333333,16.21983814239502
266,CC(=C)CCCC(=O)Nc2ccc(CCCCCCCO)cc2,seed_80_1,-7.599999999999999,26.561094284057617
267,CC(=C)CCCC(=O)Nc2ccc(Cl)c(Cl)c2Cl,seed_80_2,-7.2,12.43606424331665
268,CC(=CC=CCCCCCOCc1ccc(Cl)cc1O)COCC=C,seed_80_3,-7.5,32.74040675163269
269,COCC(=O)Nc1ccc(Cl)c(Cl)c1OC=CCCCCC=C,seed_80_4,-7.3999999999999995,22.218628644943237
270,COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2Cl,seed_80_5,-6.566666666666666,12.845627546310425
271,COCCCCC(C)CCCNC(=CC=C\C)C2=CC(C2)OCC,seed_80_6,-6.833333333333333,29.90642786026001
272,COCCCCCN(CC)CC=C\c1ccc(Cl)c(Cl)c1,seed_80_7,-6.566666666666667,20.087848663330078
273,COCCCCCNC(=C2CC2)c3ccc(Cl)c(Cl)c3,seed_80_8,-6.966666666666666,17.039845943450928
274,CC(=C)CCC(=O)Nc2ccc(Cl)c(Cl)c2Cl,seed_81_1,-6.8,12.25313949584961
275,COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2CCF,seed_81_2,-6.633333333333333,17.079695463180542
276,COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2Cl,seed_81_3,-6.5,13.307261943817139
277,COCCCCC(=O)Nc2ccc(Cl)c(Cl)c2OC,seed_81_4,-6.8999999999999995,14.766760110855103
278,COCCCCCCCCCC1=C(C1)c2oc3ncccc3n2,seed_81_5,-7.2,26.12821125984192
279,COC(=O)Nc1ccc(CCN2CCN(Cc3ccc(Cl)cc3)CC2)cc1,seed_83_1,-8.866666666666667,21.894084453582764
280,COC(=O)Nc1ccc(Cl)c(NC(=O)CC2=CCN(Cc3ccccc3)C2=O)c1,seed_83_2,-9.333333333333334,23.26922607421875
281,COC(=O)Nc1ccc(Cl)c(c1)N2CCN(Cc3cccc(Cl)c3)CC2,seed_83_3,-8.6,17.19586181640625
282,COCCS(=O)(=O)c2ccc(CCCCCNCc3ccc(C)cc3)o2,seed_83_4,-7.966666666666666,31.708735942840576
283,COCCSc1ccc(CN2CCN(CCC=C2)c3ccc(Cl)cc3)cc1,seed_83_5,-7.933333333333333,21.001824855804443
284,COCCSc1ccc(CN2CCN(CCCCC=C2)c3ccccc3)cc1,seed_83_6,-7.766666666666666,20.61478614807129
285,CCc1ccccc1c1ccccc1c2ccccc2CCCCCC(=O)N1CCC1,seed_84_1,-8.233333333333333,32.98352646827698
286,CN(C)C(=O)Nc2cc(Cl)cc(NC(=O)O)c3cc(Cl)cc23,seed_84_2,-7.233333333333333,14.050796747207642
287,COCC(=O)Nc1c(Cl)cc(Cl)c(NC(=O)NC(C)(C)C)c1,seed_84_3,-6.900000000000001,15.672396183013916
288,COCC(=O)Nc1c(O)c(Cl)cc(Cl)c1OCc3ccccc3,seed_84_4,-6.833333333333333,19.325641632080078
289,CN(C)S(=O)(=O)Nc2cc(Cl)cc(NCCl)c2Cl,seed_85_1,-6.466666666666666,14.259511709213257
290,COC(=O)Nc1ccc(Cl)c(NC(=O)C2=CCN(C)CC2)c1OC,seed_85_2,-7.066666666666666,17.10110831260681
291,COCC(=O)Nc1c(Cl)cc(Cl)c(Cl)c1OC=CC=C,seed_85_3,-6.533333333333334,14.335571050643921
292,C(=Cc1ccccc1)N2CCC(CCCCNC(=Cc3ccc(Cl)cc3)CC2)C(=O)C=C=C,seed_86_1,-7.966666666666668,26.772640466690063
293,COc1ccccc1Nc2ccc(CCCCNCCCCNCc3ccccc3)cc2,seed_86_2,-7.999999999999999,48.31872916221619
294,COc1ccccc1Nc2ccc(Cl)c(Cl)c2CCNCCc3ccccc3Cl,seed_86_3,-8.266666666666667,27.519688367843628
295,Cc1ccccc1C(=O)NCCCCNCc2ccc(Cl)cc2Cc3ccccc3Cl,seed_86_4,-8.766666666666666,33.25594234466553
296,COc1ccc(cc1)N2CCN(CCCCNC(=O)c3ccc(cc3)C(=O)c4ccccc2)CCCCC4,seed_87_1,-10.299999999999999,18.95963716506958
297,COc1ccc(cc1)c2ccccc2OCc3ccc(OCCCNC(=O)CO)cc3OC,seed_87_2,-7.866666666666667,41.66667628288269
298,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)C(=O)c4ccccc2)CCCCC4,seed_87_3,-9.9,18.056183338165283
299,COc1ccccc1N2CCN(CCCCNC(=O)c3ccc(cc3)C(=O)c4ccccc4)CC2,seed_87_4,-9.566666666666666,37.313804626464844
300,COc1ccccc1OCc2ccccc2CCNC(=O)c3ccc(CCCCCO)cc3OC,seed_88_1,-8.833333333333334,53.77257180213928
301,Cc1ccc(cc1)c2ccccc2C(=O)NCCCCNCCc3ccc(Cl)c(Cl)c3C,seed_88_2,-8.9,37.355109214782715
302,Cc1ccc(cc1)c2ccccc2C(=O)NCCCCNCCc3ccc(Cl)c(Cl)c3OC,seed_88_3,-8.966666666666667,42.110840797424316
303,C1CC(CCNC(=O)CC2=CCC(CC2)c3ccc(Cl)cc3)C(=O)NCCCC1=O,seed_91_1,-10.200000000000001,24.28926420211792
304,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc3ccccc3,seed_91_2,-7.8,28.972314834594727
305,C1CC=CCCCCN(CCCCNc2nc(C=Cc3ccccc3)no2)c1=O,seed_92_1,-9.6,25.211288690567017
306,C1CCN(CCCCNC(=O)c2ccc(Cl)cc2)c3ccccc3OCC1=O,seed_92_2,-9.200000000000001,22.298283338546753
307,C1N=C(CCN2CCN(CC=Cc3ccccc3)CC2)c3ccccc3SCCC1=O,seed_92_3,-9.566666666666665,25.590972900390625
308,COc1ccccc1Nc3ccc(CCCCNCc4ccccc4OC)n3C,seed_92_4,-7.966666666666668,30.387511730194092
309,Cn1nc(cc1n1ccnc1nccnc1CCCc1ccccc1CC)ccc1CC,seed_92_5,-9.700000000000001,12.80540680885315
310,COc1ccccc1OCc2ccccc2CCc3ccccc3OCc2ccc(cc3OCc2ccccc3)C(=O)N,seed_97_1,-11.799999999999999,61.6166787147522
311,COc1ccccc1OCc2ccccc2CCc3ccccc3OCc2ccc(cc3OCc2ccccc3)C(=O)NC,seed_97_2,-12.6,65.16000771522522
312,COCC(=O)Nc1ccc(Cl)c(Cl)c1OCc3ccc(C=C)o3,seed_100_1,-8.466666666666667,17.752490043640137
313,COC(=O)NCCCCNC(=O)c1ccc(Cl)c(Cl)c1Cl,seed_101_1,-6.8999999999999995,16.82719588279724
314,COc1ccc(Cl)c(NC(=O)CN2CCN(CC=C)CC2)c1,seed_101_2,-6.733333333333333,16.452892780303955
315,COC(=O)NCCCCNC(=O)c1ccc(Cl)cc1OCc3ccccc3F,seed_102_1,-9.833333333333334,27.917218923568726
316,COCSc1ccc(CCN2CCN(CC3)CCC3=O)C(=CC2=O)cc1OC,seed_102_2,-7.933333333333334,19.272371530532837
317,COc1ccc(Cl)c(CNCC(=O)Nc3ccc(Cl)cc3Cl)cc1=O,seed_102_3,-9.566666666666666,18.846997261047363
318,COc1ccccc1N2CCN(CCCCCCc3ccc(Cl)cc3OC)CC2,seed_102_4,-8.4,29.45124053955078
319,COc1ccccc1N2CCN(CCCCCCc3ccc(Cl)cc3OC)CC2=O,seed_102_5,-8.5,30.317327737808228
320,COc1ccccc1NC(=O)CCCCNC(=O)c2ccc(Cl)cc2SC,seed_102_6,-9.133333333333335,25.974574327468872
321,COc1ccccc1NC(=O)CCCN2CCN(Cc3ccc(Cl)cc3)CC2=C,seed_102_7,-9.666666666666666,26.360008478164673
322,COc1ccccc1NC(=O)c2ccc(CCCCN3CCCC3c4ccccc4)n2C,seed_102_8,-9.200000000000001,31.888673543930054
323,COc1ccccc1NC(=O)c2ccc(CCCCNCc3ccccc3)nc2C,seed_102_9,-9.133333333333333,33.389925479888916
324,C1CCN(CCCCNC(=O)c2ccc(Cl)cc2)c3ccccc3OCC1=O,seed_103_1,-8.366666666666667,20.5523464679718
325,COCC(=O)Nc1ccc(OCCN2CCN(CC2)c3cccc(Cl)c3)cc1,seed_103_2,-9.966666666666667,24.221078872680664
326,COc1ccc(cc1)N2CCN(CCCCNC(=O)c3ccc(Cl)cc3)CC2,seed_103_3,-8.666666666666666,24.52987551689148
327,CC(Cl)(c1ccccc1)c2cc(nc(n2)N(C)Cl)c4cccc(NCl)c4,seed_105_1,-8.799999999999999,17.595373392105103
328,COCSc1ccc(CCCCNC(=O)c2ccc(Cl)cc2)cc1OCC=C,seed_105_2,-6.933333333333334,32.792280435562134
329,COc1ccccc1N2CCN(CCCCCCc3ccc(Cl)cc3OC)CC2=O,seed_105_3,-8.5,32.32445001602173
330,COc1ccccc1NC(=O)c2ccc(CCCCN3CCCC3c4ccccc4)n2C,seed_105_4,-8.933333333333332,31.946481943130493
331,COc1ccccc1NC(=O)c2ccc(CCCCN3CCCC3c4ccccc4)o2,seed_105_5,-9.433333333333334,32.1953330039978
332,CN(C)CCCCNC1CCc2ccc(O)cc2CCc3cc(Cl)ccc13,seed_106_1,-8.133333333333333,19.29517149925232
333,CN(C)CCCNC1CCc2ccc(Cl)c(Cl)c2C1c3ccccc3,seed_106_2,-7.433333333333334,17.497490167617798
334,CN(C)c2ccc(cc2)C(=O)NCCCCNc3ccc(Cl)c(Cl)c3,seed_106_3,-8.433333333333334,22.341888904571533
335,COCC(=O)Nc1ccc(CCCCN2CCC(CC2)c3ccccc3)CC1,seed_106_4,-7.233333333333333,26.57736873626709
336,COCCSc1ccc(CN2CCN(CC2)c3cccc(Cl)c3)cc1,seed_106_5,-8.933333333333334,18.589126110076904
337,COCCSc1ccc(CN2CCN(CCC=CCC2)c3ccccc3)cc1,seed_106_6,-8.066666666666665,20.576311588287354
338,COc1ccc(CCN2CCN(CC2)c3cccc(Cl)c3)cc1OC,seed_106_7,-8.866666666666667,16.76883816719055
339,COc1ccc(Cl)c(NCC2=CCC(CC2)c3ccc(Cl)cc3)c1,seed_106_8,-8.966666666666667,15.770886898040771
340,COc1ccccc1N2CCN(CCCCCCc3ccc(C)cc3)CC2,seed_106_9,-8.366666666666667,25.078752279281616
341,COc1ccccc1N2CCN(CCCCCCc3cccc(Cl)c3)CC2,seed_106_10,-8.333333333333334,25.338500261306763
342,COc1ccccc1N2CCN(CCCCCc3cccc(Cl)c3)CC2,seed_106_11,-8.366666666666667,22.093013763427734
343,COc1ccc(Cl)c(c1)N2CCN(CCCCNC(=O)c3ccccc3)CC2,seed_107_1,-8.5,25.040191888809204
344,COc1ccccc1NC(=O)c2ccc(Cl)c3ccccc3NS(=O)(=O)CC2,seed_107_2,-8.1,16.48411273956299
345,CC(Cl)(Cc1ccccc1)c4ccc(NS(=O)(=O)C(C)Cl)cc4,seed_108_1,-8.333333333333334,16.841518878936768
346,CC(Cl)(c1ccccc1)c2cc(nc(n2)N(C)Cl)c4cccc(NCl)c4,seed_108_2,-8.799999999999999,17.28084707260132
347,COc1ccccc1N2CCN(CCCCCCCCc3cccc(Cl)c3)CC2,seed_108_3,-8.133333333333333,31.958800554275513
348,COc1ccccc1N2CCN(CCCCCCCCc3ccccc3OC)CC2=O,seed_108_4,-8.166666666666666,37.783512115478516
349,COc1ccccc1NC(=O)CCCCNC(=O)c2ccc(Cl)cc2Cl,seed_108_5,-9.0,25.167301416397095
350,COc1ccccc1NC(=O)c2ccc(CCCCN3CCCC3c4ccccc4)n2C,seed_108_6,-9.166666666666666,33.8350887298584
351,COc1ccccc1NC(=O)c2ccc(CCCCNCCCCc3ccccc3)n2C,seed_108_7,-8.533333333333333,44.66116666793823
352,CC(Cl)(c1c(N)cccc1O)c4ccc(NS(=O)(=O)C(C)C)cc4,seed_109_1,-8.0,19.520034074783325
353,COCCS(=O)(=O)c2ccc(CCCCCNCc3ccc(Cl)cc3)cc2,seed_109_2,-8.1,29.5716872215271
354,COCSc1ccc(Cl)c(NC(=O)CC2=CCN(Cc3ccccc3)C2=O)c1,seed_109_3,-7.866666666666666,27.40622353553772
355,COc1ccccc1OCc2ccccc2CCOCCOCCOCc2ccc(CCCCNC(=O)CO)cc2,seed_110_1,-7.8,102.34181952476501
356,COc1ccccc1OCc2ccccc2COc3ccccc3OCCOCCOCCOCc2cccnc2,seed_110_2,-9.366666666666665,87.3184461593628
357,COc1ccc(cc1)c2oc(c(Cl)c2)C(=O)NCCNC(=O)c3ccc(Cl)cc3OC,seed_113_1,-10.0,29.112833499908447
358,C1CC(CCCCCSc2nc(C=Cc3ccc(Cl)cc3)nn2C1=O)c3ccccc3,seed_114_1,-9.833333333333334,17.8744215965271
359,CC(=C)CCC(=O)Nc2ccc(CC3CCCO3)cc2F,seed_116_1,-8.033333333333333,13.989666938781738
360,CC(=C)CCC(=O)Nc2ccc(CCc3ccccc3)n2C,seed_116_2,-8.2,17.299684286117554
361,CC(=C)CCC(=O)Nc2ccc(Cl)c(Cl)c2OC,seed_116_3,-6.966666666666666,12.62958836555481
362,CC(=C)CCCCNC(=O)c1ccc(CF)c(Cl)c1C,seed_116_4,-7.266666666666667,15.984498977661133
363,CC1Oc2ccccc2O1,seed_116_5,-5.8,5.8255462646484375
364,CCCCc1ccc(CCCCO)c(OCC)c1OC,seed_116_6,-6.033333333333334,20.05963659286499
365,CCc1ccccc1CCCCc1ccccc1CCCC,seed_116_7,-8.299999999999999,17.507631301879883
366,COCC(=O)Nc2ccc(Cl)c(Cl)c2Cl,seed_116_8,-6.0,10.021902322769165
367,COCCCCCC(=O)Nc2ccc(Cl)c(Cl)c2,seed_116_9,-6.5,14.318264245986938
368,COCCCCCCCCCCc1ccc(CC=C)nc1,seed_116_10,-6.733333333333333,23.733739137649536
369,COCCCCCNC(=CC=C)c1ccc(CF)c(CF)c1,seed_116_11,-6.933333333333334,22.092714309692383
370,COCCCCCNC(=O)c1ccc(Cl)c(Cl)c1,seed_116_12,-6.133333333333333,14.705169439315796
371,c1cnc(O)c(c1)c2ccc(O)c(OS(=O)(=O)CC)c2,seed_116_13,-7.466666666666666,16.105143070220947
372,c1cncc(Oc2ccccc2)c1OCc4cc[nH]c4CO,seed_116_14,-7.7,18.891995429992676
373,c1cncc(Oc2ccccc2)c1OCc4ccccc4,seed_116_15,-6.933333333333334,14.243979215621948
374,c1cncc(Oc2ccccc2)c1OCc4ccccn4,seed_116_16,-7.733333333333333,14.471268892288208
375,COc1ccccc1N2CCN(CCCCc3cnc(C)c4ccccc34)CC2=O,seed_119_1,-9.733333333333334,24.077544927597046
376,COc1ccccc1Nc2ccc(CCCCNCc3ccc(Cl)cc3)nn2,seed_119_2,-8.133333333333333,32.51777267456055
377,COc1ccccc1Nc2ccc(cc2)CN3CCN(CC=C\c2ccccc3)CC2,seed_119_3,-10.200000000000001,20.20517921447754
378,CS(=O)(=O)c2ccccc2Cc1ccc(Cc2ccc(cc2)Cc3ccccc3)cc1Nc2ncncc2,seed_120_1,-10.533333333333333,41.238972425460815
379,CS(=O)(=O)c2ccccc2Sc1ccc(CN2CCN(Cc3ccccc3)CC2)cc1,seed_120_2,-9.1,23.733713388442993
380,C1CCC(CCCCCNC(=O)CC2=CC3=C1c3ccccc2)Sc3cccnc3OC,seed_121_1,-9.766666666666667,16.752204656600952
381,COc1ccccc1N2CCN(CCCCCCc3cnc(C)c5ccccc35)CC2,seed_121_2,-9.433333333333334,30.43965744972229
382,CS(=O)(=O)c2ccccc2NCCCCNCc3ccc(Cl)cc3Cl,seed_121_3,-8.133333333333333,23.75708842277527
383,COc1ccccc1N2CCN(CCc3ccc(cc3)NC(=O)c3ccc(Cl)cc3)nn2,seed_123_1,-10.366666666666667,28.54153275489807
384,COc1ccccc1N2CCN(CCc3ccc(cc3)S(=O)(=O)c3ccccc3OC)CC2=O,seed_123_2,-9.633333333333333,28.489596843719482
385,CS(=O)(=O)Nc2ccc(NS(=O)(=O)c3ccc(cc3)c4ccccc4)cc2C(=O)N=C,seed_123_3,-10.666666666666666,25.03714370727539
386,COc1ccccc1C2=CCC(CC=Cc3cccc(c3)NS(=O)(=O)c3ccc(Cl)cc3OC)c2,seed_124_1,-10.200000000000001,34.53264546394348
387,COc1ccccc1NC(=O)c2ccc(CCCCNCc3ccccc3)nn2,seed_125_1,-8.466666666666667,29.58595323562622
388,COc1ccccc1N2CCN(CCCCCCc3ccc(Cl)cc3OC)CC2=O,seed_126_1,-8.6,30.433159828186035
389,C1CC(CCCCCNC(=O)CC2=CCC(=O)c3ccccc23)Nc3c(F)cccc13,seed_128_1,-10.633333333333333,29.23019027709961
390,COc1ccccc1N2CCN(CCCCCCc3cccc(Cl)c3)CC2=O,seed_128_2,-8.533333333333333,26.987005949020386
391,COc1ccccc1Nc2ccc(CCCCNCc3ccc(Cl)cc3)nn2,seed_128_3,-8.366666666666665,31.465790510177612
392,COc1ccccc1Nc2ccc(CCNCCCCNC(=O)c3ccccc3)o2,seed_128_4,-8.133333333333333,36.487143993377686
393,COc1ccccc1N2CCN(CCc3ccc(cc3)S(=O)(=O)c3cccc(Cl)c3)CC2=O,seed_129_1,-10.1,27.14253067970276
394,COc1ccccc1N2CCN(CCc3ccc(cc3)S(=O)(=O)c3ccccc3OC)CC2=O,seed_129_2,-9.799999999999999,30.7636661529541
395,C1CC(CCCCCOCCOCCOCc2ccccc2)c3ccccc3OCC1=O,seed_130_1,-7.1000000000000005,44.87079429626465
396,CC(CC(=O)n1nc(cc1n1cccc1)c1ccccc1c2nc(CC)nnc2CC)c1ccccc1CC,seed_133_1,-9.4,44.31070637702942
397,Cn1cc(CCCCCCl)c(c1)[C+](=O)c2ccc(CCCCNCc3ccc(C)nc3)nn2,seed_135_1,-8.966666666666667,44.93978261947632
398,COc1ccc(cc1)N2CCN(CCCCNc3nc(Cl)ccc3Cl)CC2,seed_136_1,-8.433333333333332,25.173460721969604
399,COc1ccc(cc1)c2oc(cc2)C(=O)NCCCCN3CCN(CC3)C(C)C,seed_136_2,-8.4,28.092400550842285
400,COc1ccccc1Nc2ccc(CCCCNCC3=CCCCC3=O)cc2OC,seed_136_3,-8.200000000000001,31.860204458236694
401,COc1ccccc1Nc3ccc(CCCCNC(=O)c4ccc(Cl)cc4)n3C,seed_136_4,-8.933333333333334,30.21490716934204
402,CC1=CC(C)CCCN(CCCCN2CCc3ccccc3C2=O)c4ccccc14,seed_138_1,-9.5,19.77364158630371
403,C1CCC(CC=C1)C2=CCC23CCN(Cc4ccc(C)cc4)C3=O,seed_139_1,-8.666666666666666,13.37485671043396
404,CN(C)CCC=C\c2cc(Cl)c3cc(ccc3c2)C(F)(F)F,seed_139_2,-8.366666666666667,13.300517082214355
405,CN1CCCCCCC1=CC(C)CC=C\c2ccc(Cl)cc2O,seed_139_3,-8.9,15.474042892456055
406,CN1CCCCCCC1Nc2nc3ccccc3Cc4ccccc24,seed_139_4,-8.500000000000002,13.48816180229187
407,COCCCCC(C)CCCNC(=CC=C\c1ccccc1)CC,seed_139_5,-7.5,26.94887638092041
408,COc1ccc(cc1c3ccccc3CC3(Cc3ccccc3)c3ccccc3OCc2ccccc3)C(=O)NCCNCC2,seed_143_1,-9.333333333333334,15.585538387298584
409,C1CC=CCCCCN(CCCCN2CCN(CC=C\c3ccccc3)CC2=O)C(=O)c1=O,seed_147_1,-10.700000000000001,27.622494220733643
410,COc1ccccc1OCc2ccccc2CCc3ccccc3OCc2ccc(cc3OCc2ccccc3)NC(=O)N,seed_148_1,-12.266666666666666,64.95887494087219
411,COc1ccccc1OCc2ccccc2COc3ccccc3OCc2ccc(c3ccccc2)C(=O)NCC3=O,seed_148_2,-13.9,53.833723068237305
412,COC(=O)NCCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc3ccccc3,seed_151_1,-8.033333333333333,31.24577260017395
413,COC(=O)NCCCCCNC(=O)c1ccc(Cl)c(Cl)c1OCc3ccccc3C,seed_151_2,-7.3,31.482926607131958
